strain,protein,orf,pav,cnv,n_obs_strain,n_obs_other,frac_obs_strain,frac_obs_other,mean_strain,mean_other,delta,delta_frac_obs
CEK,MRPS17,YMR188C,1,1.0,1484,4412,1.0,0.9945897204688909,22.125263214111328,22.07643699645996,0.04882621765136719,0.0054102795311090635
CEK,MRPS18,YNL306W,1,1.0,1484,4400,1.0,0.9918845807033363,21.776519775390625,21.691207885742188,0.0853118896484375,0.008115419296663706
CEK,MRPS28,YDR337W,1,1.0,1483,4310,0.9993261455525606,0.9715960324616771,21.725330352783203,21.633316040039062,0.09201431274414062,0.027730113090883468
CEK,MRPS35,YGR165W,1,1.0,1484,4399,1.0,0.9916591523895402,22.118051528930664,22.120986938476562,-0.0029354095458984375,0.008340847610459834
CEK,MRPS5,YBR251W,1,1.0,1483,4326,0.9993261455525606,0.9752028854824166,21.233129501342773,21.050050735473633,0.18307876586914062,0.02412326007014398
CEK,MRPS8,YMR158W,1,1.0,1483,4343,0.9993261455525606,0.9790351668169522,21.780345916748047,21.646352767944336,0.13399314880371094,0.020290978735608367
CEK,MRPS9,YBR146W,1,1.0,1483,4368,0.9993261455525606,0.9846708746618575,21.99738121032715,21.84004783630371,0.1573333740234375,0.014655270890703065
CEK,MRS1,YIR021W,1,1.0,1480,4101,0.9973045822102425,0.9244815148782687,19.497512817382812,19.322559356689453,0.17495346069335938,0.07282306733197386
CEK,MRS3,YJL133W,1,1.0,1060,3535,0.7142857142857143,0.7968890892696122,19.232624053955078,19.474342346191406,-0.24171829223632812,-0.08260337498389791
CEK,MRS4,YKR052C,1,1.0,1432,4108,0.9649595687331537,0.9260595130748422,20.84544563293457,20.850976943969727,-0.00553131103515625,0.03890005565831145
CEK,MRS6,YOR370C,1,1.0,1484,4367,1.0,0.9844454463480613,21.890886306762695,21.914955139160156,-0.024068832397460938,0.015554553651938696
CEK,MRT4,YKL009W,1,1.0,1484,4396,1.0,0.9909828674481514,22.696670532226562,22.89002799987793,-0.1933574676513672,0.00901713255184855
CEK,MRX1,YER077C,1,1.0,1305,3577,0.8793800539083558,0.8063570784490532,18.64436912536621,18.825149536132812,-0.18078041076660156,0.07302297545930259
CEK,MRX10,YDR282C,1,1.0,190,1218,0.1280323450134771,0.2745716862037872,17.161623001098633,17.5020694732666,-0.34044647216796875,-0.1465393411903101
CEK,MRX12,YJR003C,1,1.0,1421,4019,0.9575471698113207,0.9059963931469792,20.425439834594727,20.357271194458008,0.06816864013671875,0.05155077666434149
CEK,MRX3,YBL095W,1,1.0,1483,4365,0.9993261455525606,0.9839945897204689,20.650390625,20.921579360961914,-0.27118873596191406,0.01533155583209167
CEK,MRX4,YPL168W,1,1.0,1227,2192,0.8268194070080862,0.49413886384129846,18.213022232055664,17.826738357543945,0.38628387451171875,0.33268054316678775
CEK,MRX5,YJL147C,1,1.0,454,949,0.3059299191374663,0.21393146979260594,15.915823936462402,16.188434600830078,-0.2726106643676758,0.09199844934486037
CEK,MRX7,YNL211C,1,1.0,1433,3832,0.965633423180593,0.8638412984670875,17.749961853027344,17.846376419067383,-0.09641456604003906,0.10179212471350552
CEK,MRX9,YDL027C,1,1.0,1473,3883,0.9925876010781671,0.8753381424706943,21.477584838867188,21.288774490356445,0.1888103485107422,0.11724945860747282
CEK,MSB1,YOR188W,1,1.0,92,4160,0.06199460916442048,0.9377817853922452,18.165292739868164,18.52215576171875,-0.35686302185058594,-0.8757871762278248
CEK,MSB3,YNL293W,1,1.0,733,3198,0.4939353099730458,0.7209197475202885,18.150121688842773,18.615306854248047,-0.46518516540527344,-0.22698443754724273
CEK,MSC1,YML128C,1,1.0,1484,4429,1.0,0.9984220018034266,25.45257568359375,24.210081100463867,1.2424945831298828,0.001577998196573449
CEK,MSC2,YDR205W,1,1.0,1137,2998,0.7661725067385444,0.675834084761046,17.909650802612305,17.355056762695312,0.5545940399169922,0.09033842197749842
CEK,MSC3,YLR219W,1,1.0,1483,4323,0.9993261455525606,0.9745266005410279,21.1485595703125,20.672391891479492,0.4761676788330078,0.024799545011532698
CEK,MSC6,YOR354C,1,1.0,1484,4403,1.0,0.992560865644725,21.962200164794922,21.70798683166504,0.2542133331298828,0.00743913435527499
CEK,MSC7,YHR039C,1,1.0,1484,4431,1.0,0.9988728584310189,23.098146438598633,23.177295684814453,-0.07914924621582031,0.0011271415689810826
CEK,MSD1,YPL104W,1,1.0,1484,4412,1.0,0.9945897204688909,20.636001586914062,20.503520965576172,0.13248062133789062,0.0054102795311090635
CEK,MSE1,YOL033W,1,1.0,1451,4005,0.9777628032345014,0.9028403967538323,18.342920303344727,18.594432830810547,-0.2515125274658203,0.07492240648066906
CEK,MSF1,YPR047W,1,1.0,1482,4176,0.9986522911051213,0.9413886384129847,20.2617130279541,19.829362869262695,0.43235015869140625,0.057263652692136624
CEK,MSH1,YHR120W,1,1.0,1430,3794,0.9636118598382749,0.8552750225428314,19.57329750061035,19.39475440979004,0.1785430908203125,0.10833683729544352
CEK,MSH2,YOL090W,1,1.0,1483,4356,0.9993261455525606,0.981965734896303,21.249147415161133,20.96397590637207,0.2851715087890625,0.017360410656257597
CEK,MSH3,YCR092C,1,1.0,1446,4063,0.9743935309973046,0.9159152389540126,17.701080322265625,18.083520889282227,-0.38244056701660156,0.058478292043292024
CEK,MSH6,YDR097C,1,1.0,1483,4326,0.9993261455525606,0.9752028854824166,21.42657470703125,21.142549514770508,0.2840251922607422,0.02412326007014398
CEK,MSI1,YBR195C,1,1.0,1412,4087,0.9514824797843666,0.9213255184851218,19.555627822875977,19.67329978942871,-0.11767196655273438,0.030156961299244833
CEK,MSK1,YNL073W,1,1.0,1261,3640,0.8497304582210242,0.8205590622182146,19.483842849731445,19.634614944458008,-0.1507720947265625,0.029171396002809602
CEK,MSL1,YIR009W,1,1.0,1479,4229,0.9966307277628033,0.9533363390441839,20.061717987060547,19.398479461669922,0.663238525390625,0.04329438871861935
CEK,MSL5,YLR116W,1,1.0,1448,3743,0.9757412398921833,0.8437781785392245,19.01044273376465,18.81548309326172,0.1949596405029297,0.13196306135295877
CEK,MSM1,YGR171C,1,1.0,1397,3518,0.9413746630727763,0.7930568079350766,19.18160629272461,18.989696502685547,0.1919097900390625,0.14831785513769968
CEK,MSN1,YOL116W,1,1.0,766,1980,0.5161725067385444,0.44634806131650134,16.580568313598633,16.716915130615234,-0.13634681701660156,0.06982444542204308
CEK,MSN2,YMR037C,1,1.0,1451,4004,0.9777628032345014,0.9026149684400361,19.727100372314453,19.381309509277344,0.3457908630371094,0.0751478347944653
CEK,MSN4,YKL062W,1,1.0,903,1720,0.6084905660377359,0.38773669972948605,17.87455940246582,17.851072311401367,0.023487091064453125,0.22075386630824984
CEK,MSN5,YDR335W,1,1.0,1484,4357,1.0,0.9821911632100991,21.287158966064453,21.244060516357422,0.04309844970703125,0.01780883678990086
CEK,MSO1,YNR049C,1,1.0,1372,3131,0.9245283018867925,0.7058160504959423,17.892295837402344,17.649852752685547,0.24244308471679688,0.21871225139085015
CEK,MSP1,YGR028W,1,1.0,1484,4362,1.0,0.9833183047790802,21.90402603149414,21.7912540435791,0.11277198791503906,0.01668169522091978
CEK,MSR1,YHR091C,1,1.0,1425,3314,0.9602425876010782,0.7470694319206492,18.62368392944336,18.159828186035156,0.4638557434082031,0.21317315568042894
CEK,MSS1,YMR023C,1,1.0,1179,2086,0.7944743935309974,0.47024346257889993,18.076248168945312,17.83186912536621,0.24437904357910156,0.32423093095209743
CEK,MSS11,YMR164C,1,1.0,1087,1795,0.7324797843665768,0.404643823264202,17.484468460083008,17.44806480407715,0.036403656005859375,0.3278359611023748
CEK,MSS116,YDR194C,1,1.0,1484,4430,1.0,0.9986474301172227,23.50217628479004,23.517227172851562,-0.015050888061523438,0.0013525698827773214
CEK,MSS18,YPR134W,1,1.0,1111,3032,0.7486522911051213,0.6834986474301172,16.595996856689453,16.864112854003906,-0.2681159973144531,0.06515364367500409
CEK,MSS2,YDL107W,1,1.0,1307,3593,0.8807277628032345,0.8099639314697926,18.485675811767578,18.49323272705078,-0.007556915283203125,0.07076383133344188
CEK,MSS4,YDR208W,1,1.0,1228,3511,0.8274932614555256,0.7914788097385032,18.19996452331543,18.03429412841797,0.16567039489746094,0.036014451717022444
CEK,MSS51,YLR203C,1,1.0,1484,4425,1.0,0.9975202885482417,22.726659774780273,22.733816146850586,-0.0071563720703125,0.002479711451758293
CEK,MST1,YKL194C,1,1.0,1483,4261,0.9993261455525606,0.9605500450856628,20.89081573486328,20.593862533569336,0.2969532012939453,0.038776100466897834
CEK,MSW1,YDR268W,1,1.0,1474,4060,0.9932614555256065,0.915238954012624,19.83234977722168,19.426172256469727,0.4061775207519531,0.07802250151298251
CEK,MSY1,YPL097W,1,1.0,1471,4137,0.9912398921832885,0.9325969341749324,19.44190216064453,19.48390007019043,-0.04199790954589844,0.05864295800835606
CEK,MTC1,YJL123C,1,1.0,1484,4434,1.0,0.9995491433724075,23.758949279785156,23.74694061279297,0.0120086669921875,0.00045085662759247747
CEK,MTC2,YKL098W,1,1.0,833,1587,0.5613207547169812,0.35775473399458974,17.46568489074707,17.527719497680664,-0.06203460693359375,0.20356602072239144
CEK,MTC3,YGL226W,1,1.0,1089,2688,0.7338274932614556,0.60595130748422,20.410171508789062,20.407573699951172,0.002597808837890625,0.12787618577723558
CEK,MTC4,YBR255W,1,1.0,1209,3274,0.8146900269541779,0.7380522993688007,17.745256423950195,17.68136215209961,0.06389427185058594,0.07663772758537724
CEK,MTC5,YDR128W,1,1.0,1479,4162,0.9966307277628033,0.9382326420198377,18.794010162353516,18.625747680664062,0.16826248168945312,0.058398085742965566
CEK,MTD1,YKR080W,1,1.0,1484,4405,1.0,0.9930117222723174,24.004764556884766,24.606428146362305,-0.6016635894775391,0.0069882777276826236
CEK,MTF1,YMR228W,1,1.0,1365,3822,0.9198113207547169,0.8615870153291253,20.264190673828125,20.22736358642578,0.03682708740234375,0.05822430542559165
CEK,MTF2,YDL044C,1,1.0,1484,4321,1.0,0.9740757439134355,20.342838287353516,20.279417037963867,0.06342124938964844,0.025924256086564457
CEK,MTG1,YMR097C,1,1.0,1304,3336,0.8787061994609164,0.7520288548241659,20.242202758789062,20.339181900024414,-0.09697914123535156,0.1266773446367505
CEK,MTG2,YHR168W,1,1.0,1415,3763,0.9535040431266847,0.8482867448151488,17.252084732055664,16.855228424072266,0.39685630798339844,0.10521729831153592
CEK,MTM1,YGR257C,1,1.0,1402,3968,0.944743935309973,0.8944995491433724,18.32646369934082,18.51064109802246,-0.18417739868164062,0.05024438616660065
CEK,MTO1,YGL236C,1,1.0,1464,4151,0.9865229110512129,0.9357529305680794,19.29787254333496,19.155052185058594,0.1428203582763672,0.050769980483133526
CEK,MTQ2,YDR140W,1,1.0,874,2386,0.5889487870619946,0.5378719567177638,18.318071365356445,18.52802848815918,-0.20995712280273438,0.05107683034423083
CEK,MTR10,YOR160W,1,1.0,1483,4352,0.9993261455525606,0.9810640216411182,20.938364028930664,21.049041748046875,-0.11067771911621094,0.01826212391144244
CEK,MTR2,YKL186C,1,1.0,1314,3742,0.8854447439353099,0.8435527502254283,19.230607986450195,19.257463455200195,-0.02685546875,0.041891993709881614
CEK,MTR3,YGR158C,1,1.0,1428,3416,0.9622641509433962,0.7700631199278629,21.001365661621094,20.973806381225586,0.027559280395507812,0.19220103101553332
CEK,MTR4,YJL050W,1,1.0,1484,4420,1.0,0.9963931469792606,22.070833206176758,22.414098739624023,-0.3432655334472656,0.0036068530207393756
CEK,MUB1,YMR100W,1,1.0,1039,3171,0.7001347708894878,0.7148331830477908,15.543829917907715,15.73535442352295,-0.19152450561523438,-0.01469841215830292
CEK,MUD1,YBR119W,1,1.0,1038,1619,0.6994609164420486,0.36496844003606854,18.9362735748291,18.85109519958496,0.08517837524414062,0.33449247640598
CEK,MUD2,YKL074C,1,1.0,1108,3462,0.7466307277628033,0.7804328223624887,18.662813186645508,19.19463539123535,-0.5318222045898438,-0.03380209459968542
CEK,MUK1,YPL070W,1,1.0,1481,4285,0.9979784366576819,0.9659603246167718,20.587818145751953,20.386938095092773,0.2008800506591797,0.032018112040910096
CEK,MUM2,YBR057C,1,1.0,1450,3895,0.977088948787062,0.8780432822362488,18.745216369628906,18.718534469604492,0.026681900024414062,0.09904566655081315
CEK,MUP1,YGR055W,1,1.0,1416,4053,0.954177897574124,0.9136609558160504,20.479755401611328,20.593177795410156,-0.11342239379882812,0.04051694175807352
CEK,MVD1,YNR043W,1,1.0,1484,4436,1.0,1.0,25.16045570373535,25.13138198852539,0.029073715209960938,0.0
CEK,MVP1,YMR004W,1,1.0,1483,4358,0.9993261455525606,0.9824165915238954,21.36028289794922,21.244983673095703,0.11529922485351562,0.01690955402866523
CEK,MXR1,YER042W,1,1.0,1483,4377,0.9993261455525606,0.9866997294860235,23.201810836791992,22.925125122070312,0.2766857147216797,0.012626416066537138
CEK,MXR2,YCL033C,1,0.5,1376,3670,0.9272237196765498,0.827321911632101,19.893959045410156,19.68562889099121,0.2083301544189453,0.09990180804444881
CEK,MYO1,YHR023W,1,1.0,1433,3868,0.965633423180593,0.8719567177637512,19.24367332458496,18.98617935180664,0.2574939727783203,0.09367670541684181
CEK,MYO2,YOR326W,1,1.0,1484,4431,1.0,0.9988728584310189,22.18842315673828,22.248018264770508,-0.05959510803222656,0.0011271415689810826
CEK,MYO3,YKL129C,1,1.0,1484,4409,1.0,0.9939134355275022,22.625133514404297,22.571422576904297,0.0537109375,0.00608656447249778
CEK,MYO4,YAL029C,1,1.0,1484,4349,1.0,0.9803877366997295,20.4852352142334,20.73458480834961,-0.24934959411621094,0.01961226330027055
CEK,MYO5,YMR109W,1,1.0,1484,4390,1.0,0.9896302975653742,22.42966651916504,22.48316192626953,-0.05349540710449219,0.01036970243462576
CEK,MZM1,YDR493W,1,1.0,802,3101,0.5404312668463612,0.6990532010820559,20.028085708618164,20.687482833862305,-0.6593971252441406,-0.1586219342356947
CEK,NAB2,YGL122C,1,1.0,1356,3839,0.9137466307277629,0.8654192966636609,19.18877601623535,19.050065994262695,0.13871002197265625,0.048327334064101946
CEK,NAB3,YPL190C,1,1.0,1484,4406,1.0,0.9932371505861136,23.283424377441406,23.04532814025879,0.2380962371826172,0.006762849413886385
CEK,NAB6,YML117W,1,1.0,1483,4377,0.9993261455525606,0.9866997294860235,21.25567626953125,21.088571548461914,0.16710472106933594,0.012626416066537138
CEK,NAF1,YNL124W,1,1.0,1163,2628,0.7836927223719676,0.5924256086564472,18.69528579711914,19.02007293701172,-0.3247871398925781,0.1912671137155204
CEK,NAM2,YLR382C,1,1.0,1483,4249,0.9993261455525606,0.9578449053201082,20.937135696411133,20.475217819213867,0.4619178771972656,0.041481240232452365
CEK,NAM7,YMR080C,1,1.0,1484,4406,1.0,0.9932371505861136,22.203105926513672,22.310319900512695,-0.10721397399902344,0.006762849413886385
CEK,NAM8,YHR086W,1,1.0,1083,2984,0.7297843665768194,0.672678088367899,17.994956970214844,17.94816017150879,0.04679679870605469,0.05710627820892045
CEK,NAM9,YNL137C,1,1.0,1484,4414,1.0,0.9950405770964833,22.426589965820312,22.349639892578125,0.0769500732421875,0.004959422903516697
CEK,NAN1,YPL126W,1,1.0,1484,4422,1.0,0.996844003606853,22.493268966674805,22.60739517211914,-0.11412620544433594,0.003155996393147009
CEK,NAP1,YKR048C,1,1.0,1484,4429,1.0,0.9984220018034266,24.529949188232422,24.60932731628418,-0.07937812805175781,0.001577998196573449
CEK,NAR1,YNL240C,1,1.0,1481,3925,0.9979784366576819,0.8848061316501352,20.74077796936035,19.95569610595703,0.7850818634033203,0.11317230500754671
CEK,NAS2,YIL007C,1,1.0,1478,4242,0.9959568733153639,0.9562669071235347,20.813982009887695,21.06962013244629,-0.25563812255859375,0.039689966191829185
CEK,NAS6,YGR232W,1,1.0,1483,4411,0.9993261455525606,0.9943642921550947,23.498437881469727,23.65868377685547,-0.1602458953857422,0.00496185339746591
CEK,NAT1,YDL040C,1,1.0,1484,4426,1.0,0.9977457168620378,22.72437858581543,22.945388793945312,-0.2210102081298828,0.0022542831379621653
CEK,NAT2,YGR147C,1,1.0,1483,4155,0.9993261455525606,0.9366546438232642,19.72484016418457,19.388301849365234,0.33653831481933594,0.06267150172929636
CEK,NAT3,YPR131C,1,1.0,1443,4093,0.9723719676549866,0.922678088367899,19.82538604736328,19.76728630065918,0.05809974670410156,0.04969387928708757
CEK,NAT4,YMR069W,1,1.0,607,1680,0.40902964959568733,0.3787195671776375,18.1279354095459,18.09099769592285,0.036937713623046875,0.030310082418049833
CEK,NAT5,YOR253W,1,1.0,1482,4227,0.9986522911051213,0.9528854824165915,22.22450828552246,22.165151596069336,0.059356689453125,0.04576680868852978
CEK,NBA1,YOL070C,1,1.0,1456,4030,0.9811320754716981,0.9084761045987376,19.95566749572754,20.086618423461914,-0.130950927734375,0.0726559708729605
CEK,NBP2,YDR162C,1,1.0,1456,4179,0.9811320754716981,0.9420649233543733,20.421972274780273,20.43482208251953,-0.012849807739257812,0.03906715211732481
CEK,NBP35,YGL091C,1,1.0,1380,3244,0.9299191374663073,0.7312894499549143,19.85099983215332,19.522146224975586,0.3288536071777344,0.19862968751139298
CEK,NCA2,YPR155C,1,1.0,1483,4294,0.9993261455525606,0.9679891794409378,20.39945411682129,20.251291275024414,0.148162841796875,0.031336966111622844
CEK,NCA3,YJL116C,1,1.0,1341,4101,0.9036388140161725,0.9244815148782687,21.16390609741211,21.824552536010742,-0.6606464385986328,-0.020842700862096164
CEK,NCB2,YDR397C,1,1.0,1483,4309,0.9993261455525606,0.971370604147881,22.336816787719727,22.22004508972168,0.11677169799804688,0.027955541404679596
CEK,NCE102,YPR149W,1,1.0,1484,4415,1.0,0.9952660054102795,24.681480407714844,24.36711883544922,0.314361572265625,0.004733994589720458
CEK,NCE103,YNL036W,1,1.0,564,3691,0.38005390835579517,0.8320559062218215,22.017702102661133,22.706096649169922,-0.6883945465087891,-0.4520019978660263
CEK,NCL1,YBL024W,1,1.0,1484,4427,1.0,0.9979711451758341,23.821176528930664,23.875225067138672,-0.05404853820800781,0.0020288548241659266
CEK,NCP1,YHR042W,1,1.0,1484,4428,1.0,0.9981965734896303,24.17872428894043,24.119321823120117,0.0594024658203125,0.0018034265103696878
CEK,NCR1,YPL006W,1,1.0,1369,3607,0.9225067385444744,0.8131199278629396,19.667110443115234,19.457164764404297,0.2099456787109375,0.10938681068153477
CEK,NCS2,YNL119W,1,1.0,1450,4204,0.977088948787062,0.9477006311992786,20.13503646850586,20.247135162353516,-0.11209869384765625,0.029388317587783375
CEK,NCS6,YGL211W,1,1.0,1448,4258,0.9757412398921833,0.9598737601442742,19.356060028076172,19.68475914001465,-0.32869911193847656,0.01586747974790914
CEK,NDC1,YML031W,1,1.0,1483,4354,0.9993261455525606,0.9815148782687105,21.35927963256836,21.27538299560547,0.08389663696289062,0.017811267283850074
CEK,NDC80,YIL144W,1,1.0,1302,2712,0.8773584905660378,0.6113615870153292,18.377456665039062,18.123149871826172,0.2543067932128906,0.2659969035507086
CEK,NDE1,YMR145C,1,1.0,1484,4435,1.0,0.9997745716862038,25.023914337158203,25.10296630859375,-0.07905197143554688,0.00022542831379623873
CEK,NDE2,YDL085W,1,1.0,1380,2721,0.9299191374663073,0.6133904418394951,20.47743034362793,19.975704193115234,0.5017261505126953,0.3165286956268122
CEK,NDI1,YML120C,1,1.0,1484,4436,1.0,1.0,24.401653289794922,24.510950088500977,-0.10929679870605469,0.0
CEK,NEO1,YIL048W,1,1.0,1484,4339,1.0,0.9781334535617674,20.82288360595703,20.572114944458008,0.25076866149902344,0.021866546438232604
CEK,NET1,YJL076W,1,1.0,1483,4402,0.9993261455525606,0.9923354373309288,21.107847213745117,21.030597686767578,0.07724952697753906,0.006990708221631836
CEK,NEW1,YPL226W,1,1.0,1484,4434,1.0,0.9995491433724075,24.02239990234375,24.158998489379883,-0.1365985870361328,0.00045085662759247747
CEK,NFI1,YOR156C,1,1.0,444,1689,0.2991913746630728,0.3807484220018034,15.925338745117188,15.871513366699219,0.05382537841796875,-0.08155704733873065
CEK,NFS1,YCL017C,1,1.0,1484,4436,1.0,1.0,24.28548812866211,24.018009185791016,0.26747894287109375,0.0
CEK,NFU1,YKL040C,1,1.0,1484,4428,1.0,0.9981965734896303,22.994962692260742,23.13767433166504,-0.14271163940429688,0.0018034265103696878
CEK,NGG1,YDR176W,1,1.0,1471,4190,0.9912398921832885,0.9445446348061316,18.73044204711914,18.808889389038086,-0.07844734191894531,0.04669525737715685
CEK,NGL1,YOL042W,1,1.0,1359,4012,0.9157681940700808,0.9044183949504058,21.23505401611328,21.4512939453125,-0.21623992919921875,0.011349799119675041
